ASIN,filename,image_url,title,author,category_id,category
1564408183,1564408183.jpg,http://ecx.images-amazon.com/images/I/41VPZ60NM3L.jpg,Guide to Maldives (Bradt Guides),Royston Ellis,29,Travel
185532640X,185532640X.jpg,http://ecx.images-amazon.com/images/I/51TEsniXyRL.jpg,"The German Army 1939-45 (2) : North Africa & Balkans (Men-At-Arms Series, 316)",Nigel Thomas,12,History
692559167,0692559167.jpg,http://ecx.images-amazon.com/images/I/51IigoxQHHL.jpg,Oregon Shooting Just Another C.I.A. False Flag: The True Story of a New World Order Shooting Hoax Conspiracy and Cover-Up,Niles Mercado,1,Biographies & Memoirs
1426212828,1426212828.jpg,http://ecx.images-amazon.com/images/I/51cIqcBb6aL.jpg,National Geographic Pocket Guide to Rocks and Minerals of North America,Sarah Garlick,8,"Crafts, Hobbies & Home"
668023317,0668023317.jpg,http://ecx.images-amazon.com/images/I/51Edm1OIB5L.jpg,"The Grand Prix Mercedes-Benz type W125, 1937 (Arco famous car series)",Denis Jenkinson,10,Engineering & Transportation
486483355,0486483355.jpg,http://ecx.images-amazon.com/images/I/517U9YlwOwL.jpg,"Genuine Japanese Origami, Book 2: 34 Mathematical Models Based Upon (the square root of) 2 (Dover Origami Papercraft)",Jun Maekawa,27,Teen & Young Adult
1841624160,1841624160.jpg,http://ecx.images-amazon.com/images/I/51-VG7r57IL.jpg,Mongolia (Bradt Travel Guides),Jane Blunden,29,Travel
763708038,0763708038.jpg,http://ecx.images-amazon.com/images/I/31QGGRxJeYL.jpg,Emergency Care and Transportation of the Sick and Injured,,16,Medical Books
1419700758,1419700758.jpg,http://ecx.images-amazon.com/images/I/51RL1eCkE0L.jpg,Star Trek Vault: 40 Years from the Archives,Scott Tipton,13,Humor & Entertainment
970178409,0970178409.jpg,http://ecx.images-amazon.com/images/I/41ZNW2ZMBCL.jpg,Simply Ukraine,Tania D'Avignon,29,Travel
198530382,0198530382.jpg,http://ecx.images-amazon.com/images/I/51jXjHpgxNL.jpg,Kinetic Theory of Granular Gases (Oxford Graduate Texts),Nikolai V. Brilliantov,23,Science & Math
553109537,0553109537.jpg,http://ecx.images-amazon.com/images/I/5187T4tyjiL.jpg,A Brief History of Time: And Other Essays,Stephen Hawking,23,Science & Math
486270106,0486270106.jpg,http://ecx.images-amazon.com/images/I/71YP9F42F2L.gif,Little Butterflies Stained Glass Coloring Book (Dover Stained Glass Coloring Book),John Green,4,Children's Books
857085670,0857085670.jpg,http://ecx.images-amazon.com/images/I/51GJ%2Bjk69aL.jpg,How To Deal With Difficult People: Smart Tactics for Overcoming the Problem People in Your Life,Gill Hasson,25,Self-Help
345805666,0345805666.jpg,http://ecx.images-amazon.com/images/I/51U9dPI6s%2BL.jpg,All Our Names,Dinaw Mengestu,15,Literature & Fiction
314183647,0314183647.jpg,http://ecx.images-amazon.com/images/I/41zXHkZ8y%2BL.jpg,Law and the Mental Health System: Civil and Criminal Aspects (American Casebook Series),Christopher Slobogin,14,Law
1419704486,1419704486.jpg,http://ecx.images-amazon.com/images/I/51gNA0eRtsL.jpg,Love Looks Not with the Eyes: Thirteen Years with Lee Alexander McQueen,Anne Deniau,13,Humor & Entertainment
1892145502,1892145502.jpg,http://ecx.images-amazon.com/images/I/51bd5XMU4GL.jpg,Quiet Corners of Paris,Jean-Christophe Napias,29,Travel
314652590,0314652590.jpg,http://ecx.images-amazon.com/images/I/41UqsfgL%2BCL.jpg,"California Insurance Code, 2014 ed. (California Desktop Codes)",Thomson West,14,Law
761535810,0761535810.jpg,http://ecx.images-amazon.com/images/I/51D5rVY%2BNpL.jpg,Bin Laden: The Man Who Declared War on America,Yossef Bodansky,12,History
896890503,0896890503.jpg,http://ecx.images-amazon.com/images/I/217J2WW73RL.jpg,The Encyclopedia of Golf Collectibles: A Collector's Identification and Value Guide,John M. Olman,8,"Crafts, Hobbies & Home"
470512393,0470512393.jpg,http://ecx.images-amazon.com/images/I/41LzmYAO5rL.jpg,Wireless Communications: Algorithmic Techniques,Giorgio Vitetta,8,"Crafts, Hobbies & Home"
099623330X,099623330X.jpg,http://ecx.images-amazon.com/images/I/51agbZvbR3L.jpg,The 100 Best Barbecue Restaurants in America,Johnny Fugitt,7,"Cookbooks, Food & Wine"
842375414,0842375414.jpg,http://ecx.images-amazon.com/images/I/519VEEiTB8L.jpg,Twelfth Prophecy (A. D. Chronicles),Bodie Thoene,15,Literature & Fiction
1940425654,1940425654.jpg,http://ecx.images-amazon.com/images/I/61lVZ--fAbL.jpg,Saturday Snapshots: West Virginia University Football,John Antonik,26,Sports & Outdoors
1502488663,1502488663.jpg,http://ecx.images-amazon.com/images/I/418YBDLwQeL.jpg,"CPCU Core Review 520, Insurance Operations, 2nd Edition",Dylan H. Kim CPCU,2,Business & Money
415575818,0415575818.jpg,http://ecx.images-amazon.com/images/I/616fw2gvsHL.jpg,Religion and Change in Modern Britain,,12,History
9462234906,9462234906.jpg,http://ecx.images-amazon.com/images/I/61pybw5shwL.jpg,"Princesses,Trolls and Goblins  (CL53346)",John Bauer,3,Calendars
966264959,0966264959.jpg,http://ecx.images-amazon.com/images/I/41SVFpbfZDL.jpg,The Beatles Solo on Apple Records,Bruce Spizer,13,Humor & Entertainment
1742204678,1742204678.jpg,http://ecx.images-amazon.com/images/I/51BLh9%2BevlL.jpg,Lonely Planet Discover Kauai (Travel Guide),Lonely Planet,29,Travel
60548312,0060548312.jpg,http://ecx.images-amazon.com/images/I/51lVdwpUelL.jpg,"Water: The Epic Struggle for Wealth, Power, and Civilization",Steven Solomon,23,Science & Math
867154454,0867154454.jpg,http://ecx.images-amazon.com/images/I/51w6UbxqajL.jpg,Orthodontic and Surgical Management of Impacted Teeth,Vincent G. Kokich,16,Medical Books
883721015,0883721015.jpg,http://ecx.images-amazon.com/images/I/41ElwFNCfyL.jpg,"Chelation therapy in chronic iron overload: A CIBA Medical Horizons symposium, New York City, May 19, 1977",,11,"Health, Fitness & Dieting"
1497644968,1497644968.jpg,http://ecx.images-amazon.com/images/I/51k0wndKBML.jpg,Mercenaries of Gor (Gorean Saga),John Norman,22,Romance
1609303989,1609303989.jpg,http://ecx.images-amazon.com/images/I/41fM1RaEJYL.jpg,The Practice and Policy of Environmental Law (University Casebook Series),J. Ruhl,14,Law
1584302674,1584302674.jpg,http://ecx.images-amazon.com/images/I/51xXDrd2ViL.jpg,Yummy: The Last Days of a Southside Shorty,G. Neri,4,Children's Books
162914438X,162914438X.jpg,http://ecx.images-amazon.com/images/I/510OgD4CzPL.jpg,"Advanced Gunsmithing: A Manual of Instruction in the Manufacture, Alteration, and Repair of Firearms",W. F. Vickery,8,"Crafts, Hobbies & Home"
1481884891,1481884891.jpg,http://ecx.images-amazon.com/images/I/51%2ByUpKbVFL.jpg,The Minotaur's Conquest (The Minotaur Series) (Volume 1),Friday Jones,22,Romance
1627224416,1627224416.jpg,http://ecx.images-amazon.com/images/I/41yS50YTPdL.jpg,What is Stark Law?,Donald H. Romano,14,Law
1439876576,1439876576.jpg,http://ecx.images-amazon.com/images/I/51HsKTDkEgL.jpg,"A Guide to IT Contracting: Checklists, Tools, and Techniques",Michael R. Overly,2,Business & Money
486443574,0486443574.jpg,http://ecx.images-amazon.com/images/I/51xr%2BOxxZ5L.jpg,Eric Sloane's Weather Book,Eric Sloane,13,Humor & Entertainment
679439226,0679439226.jpg,http://ecx.images-amazon.com/images/I/41EIRBXFYIL.jpg,Jesus The Son Of Man (Kahlil Gibran Pocket Library),Kahlil Gibran,9,Christian Books & Bibles
546083676,0546083676.jpg,http://ecx.images-amazon.com/images/I/41YKSZvEPOL.jpg,The 2007 Import and Export Market for Blankets and Traveling Rugs in Lithuania,"Parker, Philip M.",29,Travel
B00E4YHA0Q,B00E4YHA0Q.jpg,http://ecx.images-amazon.com/images/I/410qeFPxE2L.jpg,The 2013-2018 Outlook for 3D Printing in The Americas,Icon Group International,6,Computers & Technology
1888375353,1888375353.jpg,http://ecx.images-amazon.com/images/I/41jnxoVvRlL.jpg,In the Footsteps of Gandhi: Conversations with Spiritual Social Activists,Catherine Ingram,21,Religion & Spirituality
826518990,0826518990.jpg,http://ecx.images-amazon.com/images/I/41YETe%2BSEdL.jpg,"Divided Conversations: Identities, Leadership, and Change in Public Higher Education",Kristin G. Esterberg,31,Education & Teaching
951222201,0951222201.jpg,http://ecx.images-amazon.com/images/I/51FvMVcKVnL.jpg,Itations of Jamaica and I Rastafari,Millard Faristzaddi,29,Travel
9682481228,9682481228.jpg,http://ecx.images-amazon.com/images/I/51pW1lTsJFL.jpg,Los lenguajes del niÃ±o down / The Languages of the Child with Down Syndrome: Una guÃ­a al servicio de padres y profesores / A Guide for Parents and Teachers (Spanish Edition),Jean A. Rondal,11,"Health, Fitness & Dieting"
762760524,0762760524.jpg,http://ecx.images-amazon.com/images/I/51S7hPS-eaL.jpg,Best Easy Day Hikes Death Valley National Park (Best Easy Day Hikes Series),Bill Cunningham,29,Travel
443083177,0443083177.jpg,http://ecx.images-amazon.com/images/I/41MK79a9reL.jpg,Manual of Small Animal Ophthalmology,Milton Wyman,16,Medical Books
756602939,0756602939.jpg,http://ecx.images-amazon.com/images/I/518o1YAaL-L.jpg,Top 10 US & British Virgin Islands (Eyewitness Top 10 Travel Guide),Jeffrey Kennedy,29,Travel
60010126,0060010126.jpg,http://ecx.images-amazon.com/images/I/61X%2BqNqSaQL.jpg,Owen's Marshmallow Chick,Kevin Henkes,4,Children's Books
736082905,0736082905.jpg,http://ecx.images-amazon.com/images/I/51cA4LsVUEL.jpg,Managing Sport Facilities - 2nd Edition,Gil Fried,2,Business & Money
307406962,0307406962.jpg,http://ecx.images-amazon.com/images/I/51PVHN-ZLsL.jpg,"Taking Care of Your Girls: A Breast Health Guide for Girls, Teens, and In-Betweens",Marisa C. Weiss,11,"Health, Fitness & Dieting"
1605295922,1605295922.jpg,http://ecx.images-amazon.com/images/I/51-uPPDbm5L.jpg,FrameWork for the Shoulder: A 6-Step Plan for Preventing Injury and Ending Pain,Nicholas A. DiNubile,11,"Health, Fitness & Dieting"
1607964805,1607964805.jpg,http://ecx.images-amazon.com/images/I/41CqaUhEb4L.jpg,Navigation Rules,U. S. Coast Guard,14,Law
1602610576,1602610576.jpg,http://ecx.images-amazon.com/images/I/51%2BCthfXASL.jpg,101 Things to Do in Mississippi Before You Up and Die,Ellen Patrick,29,Travel
B00AQYXI54,B00AQYXI54.jpg,http://ecx.images-amazon.com/images/I/51UGJhdbygL.jpg,"Central Africa, Japan, and Fiji [microform] : a story of missionary enterprise, trials and triumphs",Emma Raymond Pitman,12,History
3869306920,3869306920.jpg,http://ecx.images-amazon.com/images/I/41VRY2GGhuL.jpg,Ken Schles: Night Walk,,0,Arts & Photography
048623973X,048623973X.jpg,http://ecx.images-amazon.com/images/I/61eyWIrnd8L.jpg,"DorÃ©'s Illustrations for Ariosto's ""Orlando Furioso"": A Selection of 208 Illustrations (Dover Fine Art, History of Art)",Gustave DorÃ©,0,Arts & Photography
762442913,0762442913.jpg,http://ecx.images-amazon.com/images/I/51I5pibBnpL.jpg,"The Lazy Couponer: How to Save $25,000 Per Year in Just 45 Minutes Per Week with No Stockpiling, No Item Tracking, and No Sales Chasing!",Jamie Chase,20,Reference
1331889693,1331889693.jpg,http://ecx.images-amazon.com/images/I/519FT9TFxSL.jpg,"Castine, Past and Present: The Ancient Settlement of PentagÃ¶et and the Modern Town (Classic Reprint)",George Augustus Wheeler,12,History
1849756597,1849756597.jpg,http://ecx.images-amazon.com/images/I/51W%2BKQB2QzL.jpg,Hot Chocolate: Rich and Indulgent Winter Drinks,Hannah Miles,7,"Cookbooks, Food & Wine"
1482575639,1482575639.jpg,http://ecx.images-amazon.com/images/I/51jYmyoc6sL.jpg,Bring Your Own Sheets: Tales from a Charleston Bed and Breakfast,Brian K. McGreevy,29,Travel
789729695,0789729695.jpg,http://ecx.images-amazon.com/images/I/51JBJD180TL.jpg,Absolute Beginner's Guide to Microsoft Office PowerPoint 2003,Read Gilgen,6,Computers & Technology
178242377X,178242377X.jpg,http://ecx.images-amazon.com/images/I/51yo9pjVbFL.jpg,Advances in Battery Technologies for Electric Vehicles (Woodhead Publishing Series in Energy),,10,Engineering & Transportation
3836549980,3836549980.jpg,http://ecx.images-amazon.com/images/I/51vMWg7-r2L.jpg,National Geographic: Around the World in 125 Years,,0,Arts & Photography
849328535,0849328535.jpg,http://ecx.images-amazon.com/images/I/51RtNrelH0L.jpg,Supply Chain for Liquids: Out of the Box Approaches to Liquid Logistics (Resource Management),Wally Klatch,2,Business & Money
1841650242,1841650242.jpg,http://ecx.images-amazon.com/images/I/51S8k4culZL.jpg,Bloody Omaha - English: And the Assault on Pointe du Hoc (Military and Maritime),William Jordon,29,Travel
1439102082,1439102082.jpg,http://ecx.images-amazon.com/images/I/51arQw4RUOL.jpg,The Big Thirst: The Secret Life and Turbulent Future of Water,Charles Fishman,23,Science & Math
1412988772,1412988772.jpg,http://ecx.images-amazon.com/images/I/51HOCBGKDwL.jpg,Interdisciplinary Research: Process and Theory,Allen F. Repko,20,Reference
1935202960,1935202960.jpg,http://ecx.images-amazon.com/images/I/610wBFs%2B5xL.jpg,Never Built Los Angeles,Sam Lubell,0,Arts & Photography
307021106,0307021106.jpg,http://ecx.images-amazon.com/images/I/513YPuifVJL.jpg,The Saggy Baggy Elephant (Little Golden Book),K. Jackson,4,Children's Books
766036308,0766036308.jpg,http://ecx.images-amazon.com/images/I/51rZe7yl2hL.jpg,Michael Phelps: Swimming for Olympic Gold (Hot Celebrity Biographies),David P. Torsiello,4,Children's Books
1421538350,1421538350.jpg,http://ecx.images-amazon.com/images/I/61dRAIfCvuL.jpg,"The Story of Saiunkoku, Vol. 2",Sai Yukino,27,Teen & Young Adult
393008312,0393008312.jpg,http://ecx.images-amazon.com/images/I/715CHD055PL.gif,The Future of an Illusion (The Standard Edition)  (Complete Psychological Works of Sigmund Freud),Sigmund Freud,16,Medical Books
764558307,0764558307.jpg,http://ecx.images-amazon.com/images/I/51odMC9OKmL.jpg,Law For Dummies,JD John Ventura,2,Business & Money
375404317,0375404317.jpg,http://ecx.images-amazon.com/images/I/51JYHABDJ3L.jpg,Julia and Jacques Cooking at Home,Julia Child,29,Travel
8866320323,8866320323.jpg,http://ecx.images-amazon.com/images/I/51RDs-okKrL.jpg,L'amica geniale,Elena Ferrante,15,Literature & Fiction
1848991967,1848991967.jpg,http://ecx.images-amazon.com/images/I/612Z8DY7-KL.jpg,"Spelt: Meals, Cakes, Cookies & Breads From the Good Grain",Roger Saul,7,"Cookbooks, Food & Wine"
1608463710,1608463710.jpg,http://ecx.images-amazon.com/images/I/41t7yHKqCfL.jpg,They Were Soldiers: How the Wounded Return from America's Wars: The Untold Story,Ann Jones,12,History
141629886X,141629886X.jpg,http://ecx.images-amazon.com/images/I/51y5hLtg3bL.jpg,Rock and Roll Hall of Fame Trivia Challenge 2016 Boxed/Daily Calendar,Rock & Roll Hall of Fame Museum,3,Calendars
679743464,0679743464.jpg,http://ecx.images-amazon.com/images/I/51MDi%2BcFRML.jpg,Hard-Boiled Wonderland and the End of the World: A Novel (Vintage International),Haruki Murakami,24,Science Fiction & Fantasy
60507772,0060507772.jpg,http://ecx.images-amazon.com/images/I/61t8sN5MxOL.jpg,The Last Hero: A Discworld Fable,Terry Pratchett,13,Humor & Entertainment
1943015007,1943015007.jpg,http://ecx.images-amazon.com/images/I/51dAOMrQb4L.jpg,The Essential Oil Maker's Handbook,Bettina Malle,8,"Crafts, Hobbies & Home"
60724609,0060724609.jpg,http://ecx.images-amazon.com/images/I/318ZclswLhL.jpg,"Princess on the Brink (The Princess Diaries, Vol. 8)",Meg Cabot,27,Teen & Young Adult
8960690376,8960690376.jpg,http://ecx.images-amazon.com/images/I/41K00Cj4VsL.jpg,Health Sports Science (Korean edition),,26,Sports & Outdoors
1849200920,1849200920.jpg,http://ecx.images-amazon.com/images/I/41PSgNmyRxL.jpg,Discovering Statistics Using SAS,Andy Field,20,Reference
014119877X,014119877X.jpg,http://ecx.images-amazon.com/images/I/61erjUgoKUL.jpg,The Travels (Hardcover Classics),Marco Polo,29,Travel
486229475,0486229475.jpg,http://ecx.images-amazon.com/images/I/516zeu1wmEL.jpg,Sundials: Their Theory and Construction,Albert Waugh,23,Science & Math
1885221924,1885221924.jpg,http://ecx.images-amazon.com/images/I/51290F983WL.jpg,Weddings: The Magic of Creating Your Own Ceremony,Henry S. Basayne,8,"Crafts, Hobbies & Home"
310286042,0310286042.jpg,http://ecx.images-amazon.com/images/I/41BsMbtUprL.jpg,The Christian Faith: A Systematic Theology for Pilgrims on the Way,Michael Horton,9,Christian Books & Bibles
030727215X,030727215X.jpg,http://ecx.images-amazon.com/images/I/51yxZC5OnSL.jpg,The Catskills: Its History and How It Changed America,Stephen M. Silverman,21,Religion & Spirituality
1568820429,1568820429.jpg,http://ecx.images-amazon.com/images/I/514E0HXDCGL.jpg,Taint of Madness: Insanity and Dread Within Asylum Walls (Call of Cthulhu Horror Roleplaying),Michael Tice,24,Science Fiction & Fantasy
767917391,0767917391.jpg,http://ecx.images-amazon.com/images/I/51hWks5vWWL.jpg,You Know You're 40 When...,Ann Hodgman,13,Humor & Entertainment
1899171975,1899171975.jpg,http://ecx.images-amazon.com/images/I/514yus9hugL.jpg,The Healing Sun: Sunlight and Health in the 21st Century,Richard Hobday,11,"Health, Fitness & Dieting"
688156819,0688156819.jpg,http://ecx.images-amazon.com/images/I/51oUECPwz%2BL.jpg,The Melancholy Death of Oyster Boy & Other Stories,Tim Burton,17,"Mystery, Thriller & Suspense"
1118306341,1118306341.jpg,http://ecx.images-amazon.com/images/I/61y1faqF0qL.jpg,"Creating Exhibitions: Collaboration in the Planning, Development, and Design of Innovative Experiences",Polly McKenna-Cress,19,Politics & Social Sciences
78112958,0078112958.jpg,http://ecx.images-amazon.com/images/I/51pvcYfPwqL.jpg,"Managing Human Resources: Productivity, Quality of Work Life, Profits",Wayne Cascio,2,Business & Money
1467708100,1467708100.jpg,http://ecx.images-amazon.com/images/I/51IaadcqCEL.jpg,Nicki Minaj: Conquering Hip-Hop (USA Today Lifeline Biographies),Felicity Britton,27,Teen & Young Adult
1465420495,1465420495.jpg,http://ecx.images-amazon.com/images/I/51WHh6M05HL.jpg,DK Eyewitness Books: Ancient Greece,Anne Pearson,4,Children's Books
1883319587,1883319587.jpg,http://ecx.images-amazon.com/images/I/41GRg6OcjcL.jpg,Mars: The Living Planet,Barry E. DiGregorio,23,Science & Math
991972910,0991972910.jpg,http://ecx.images-amazon.com/images/I/512bO1btAwL.jpg,Paleo Kid Snacks: 27 Super Easy Recipes That Kids Can't Get Enough Of: (Primal Gluten Free Kids Cookbook),Kate Evans Scott,11,"Health, Fitness & Dieting"
1555839975,1555839975.jpg,http://ecx.images-amazon.com/images/I/41Aw4FX73EL.jpg,"Love, Castro Street: Reflections of San Francisco",,30,Gay & Lesbian
471476110,0471476110.jpg,http://ecx.images-amazon.com/images/I/519EaHMHnnL.jpg,Corporate Social Responsibility: Doing the Most Good for Your Company and Your Cause,Philip Kotler,2,Business & Money
1412992923,1412992923.jpg,http://ecx.images-amazon.com/images/I/51LMoZxSrGL.jpg,Employment and Work (The SAGE Reference Series on Disability: Key Issues and Future Directions),Susanne Marie BruyÃ¨re,2,Business & Money
7513631,0007513631.jpg,http://ecx.images-amazon.com/images/I/41Zrt9v7DiL.jpg,Munnu: A Boy From Kashmir,Malik Sajad,5,Comics & Graphic Novels
307456390,0307456390.jpg,http://ecx.images-amazon.com/images/I/41YwAzObMfL.jpg,Answers to Distraction,Edward M. Hallowell M.D.,18,Parenting & Relationships
